Organization legal name,Group PAC ID, State,Measure Code,Measure Title,Measure Performance Rate,Denominator Count, Footnote
ALLIANCE PHYSICIANS INC,0840104360,OH,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",84,,
ALLIANCE PHYSICIANS INC,0840104360,OH,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,33,,
ALLIANCE PHYSICIANS INC,0840104360,OH,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,63,,
ALLIANCE PHYSICIANS INC,0840104360,OH,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
ALLIANCE PHYSICIANS INC,0840104360,OH,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
ALLIANCE PHYSICIANS INC,0840104360,OH,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,68,,
ALLIANCE PHYSICIANS INC,0840104360,OH,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,89,,
ALLIANCE PHYSICIANS INC,0840104360,OH,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
OHIOHEALTH CORPORATION,6305758426,OH,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",84,,
OHIOHEALTH CORPORATION,6305758426,OH,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,28,,
OHIOHEALTH CORPORATION,6305758426,OH,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,60,,
OHIOHEALTH CORPORATION,6305758426,OH,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
OHIOHEALTH CORPORATION,6305758426,OH,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
OHIOHEALTH CORPORATION,6305758426,OH,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,60,,
OHIOHEALTH CORPORATION,6305758426,OH,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
OHIOHEALTH CORPORATION,6305758426,OH,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,96,,
UNIVERSITY OF CINCINNATI PHYSICIANS COMPANY LLC,2264344480,OH,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",81,,
UNIVERSITY OF CINCINNATI PHYSICIANS COMPANY LLC,2264344480,OH,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,31,,
UNIVERSITY OF CINCINNATI PHYSICIANS COMPANY LLC,2264344480,OH,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,49,,
UNIVERSITY OF CINCINNATI PHYSICIANS COMPANY LLC,2264344480,OH,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
UNIVERSITY OF CINCINNATI PHYSICIANS COMPANY LLC,2264344480,OH,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
UNIVERSITY OF CINCINNATI PHYSICIANS COMPANY LLC,2264344480,OH,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,64,,
UNIVERSITY OF CINCINNATI PHYSICIANS COMPANY LLC,2264344480,OH,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
UNIVERSITY OF CINCINNATI PHYSICIANS COMPANY LLC,2264344480,OH,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,94,,
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",79,,
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,24,,
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,57,,
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,90,,
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,89,,
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,55,,
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
LICKING MEMORIAL PROFESSIONAL CORPORATION,6204740731,OH,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
SYCAMORE PRIMARY CARE GROUP,4688570278,OH,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
SYCAMORE PRIMARY CARE GROUP,4688570278,OH,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
SYCAMORE PRIMARY CARE GROUP,4688570278,OH,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,,,1
SYCAMORE PRIMARY CARE GROUP,4688570278,OH,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,97,,
SYCAMORE PRIMARY CARE GROUP,4688570278,OH,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,96,,
SYCAMORE PRIMARY CARE GROUP,4688570278,OH,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,,,1
SYCAMORE PRIMARY CARE GROUP,4688570278,OH,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,,,1
SYCAMORE PRIMARY CARE GROUP,4688570278,OH,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
"UNIVERSITY HEALTH SYSTEM,INC",5294646378,TN,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",83,,
"UNIVERSITY HEALTH SYSTEM,INC",5294646378,TN,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,47,,
"UNIVERSITY HEALTH SYSTEM,INC",5294646378,TN,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,57,,
"UNIVERSITY HEALTH SYSTEM,INC",5294646378,TN,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,95,,
"UNIVERSITY HEALTH SYSTEM,INC",5294646378,TN,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,94,,
"UNIVERSITY HEALTH SYSTEM,INC",5294646378,TN,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,63,,
"UNIVERSITY HEALTH SYSTEM,INC",5294646378,TN,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,90,,
"UNIVERSITY HEALTH SYSTEM,INC",5294646378,TN,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,93,,
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",74,,
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,24,,
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,53,,
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,94,,
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,95,,
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,64,,
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,93,,
"BEAVER MEDICAL GROUP, L.P.",0547164295,CA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",77,,
"BEAVER MEDICAL GROUP, L.P.",0547164295,CA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,19,,
"BEAVER MEDICAL GROUP, L.P.",0547164295,CA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,56,,
"BEAVER MEDICAL GROUP, L.P.",0547164295,CA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,90,,
"BEAVER MEDICAL GROUP, L.P.",0547164295,CA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,90,,
"BEAVER MEDICAL GROUP, L.P.",0547164295,CA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,52,,
"BEAVER MEDICAL GROUP, L.P.",0547164295,CA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,82,,
"BEAVER MEDICAL GROUP, L.P.",0547164295,CA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,91,,
NCHMD INC,9436139565,FL,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",80,,
NCHMD INC,9436139565,FL,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,29,,
NCHMD INC,9436139565,FL,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,57,,
NCHMD INC,9436139565,FL,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,94,,
NCHMD INC,9436139565,FL,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
NCHMD INC,9436139565,FL,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,61,,
NCHMD INC,9436139565,FL,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
NCHMD INC,9436139565,FL,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
TRINITY WEST,5496648875,OH,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",86,,
TRINITY WEST,5496648875,OH,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,31,,
TRINITY WEST,5496648875,OH,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,52,,
TRINITY WEST,5496648875,OH,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,97,,
TRINITY WEST,5496648875,OH,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,95,,
TRINITY WEST,5496648875,OH,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,59,,
TRINITY WEST,5496648875,OH,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,90,,
TRINITY WEST,5496648875,OH,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,96,,
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",85,,
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,33,,
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,50,,
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,94,,
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,94,,
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,65,,
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
"NORTH COAST PROFESSIONAL COMPANY, LLC",6305810201,OH,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
DEACONESS HOSPITAL INC,9032021431,IN,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",85,,
DEACONESS HOSPITAL INC,9032021431,IN,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,27,,
DEACONESS HOSPITAL INC,9032021431,IN,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,62,,
DEACONESS HOSPITAL INC,9032021431,IN,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,94,,
DEACONESS HOSPITAL INC,9032021431,IN,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,94,,
DEACONESS HOSPITAL INC,9032021431,IN,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,64,,
DEACONESS HOSPITAL INC,9032021431,IN,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,89,,
DEACONESS HOSPITAL INC,9032021431,IN,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,96,,
LITTLE COMPANY OF MARY HOSPITAL OF INDIANA INC,4587578042,IN,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",85,,
LITTLE COMPANY OF MARY HOSPITAL OF INDIANA INC,4587578042,IN,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,33,,
LITTLE COMPANY OF MARY HOSPITAL OF INDIANA INC,4587578042,IN,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,51,,
LITTLE COMPANY OF MARY HOSPITAL OF INDIANA INC,4587578042,IN,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,95,,
LITTLE COMPANY OF MARY HOSPITAL OF INDIANA INC,4587578042,IN,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,94,,
LITTLE COMPANY OF MARY HOSPITAL OF INDIANA INC,4587578042,IN,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,67,,
LITTLE COMPANY OF MARY HOSPITAL OF INDIANA INC,4587578042,IN,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,89,,
LITTLE COMPANY OF MARY HOSPITAL OF INDIANA INC,4587578042,IN,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,94,,
DEKALB MEMORIAL HOSPITAL INC,9931141124,IN,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",78,,
DEKALB MEMORIAL HOSPITAL INC,9931141124,IN,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,30,,
DEKALB MEMORIAL HOSPITAL INC,9931141124,IN,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,66,,
DEKALB MEMORIAL HOSPITAL INC,9931141124,IN,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,90,,
DEKALB MEMORIAL HOSPITAL INC,9931141124,IN,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,90,,
DEKALB MEMORIAL HOSPITAL INC,9931141124,IN,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,59,,
DEKALB MEMORIAL HOSPITAL INC,9931141124,IN,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
DEKALB MEMORIAL HOSPITAL INC,9931141124,IN,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,91,,
"ORTHOPAEDICS INDIANAPOLIS, INC",7416860663,IN,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
"ORTHOPAEDICS INDIANAPOLIS, INC",7416860663,IN,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
"ORTHOPAEDICS INDIANAPOLIS, INC",7416860663,IN,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,,,1
"ORTHOPAEDICS INDIANAPOLIS, INC",7416860663,IN,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,,,1
"ORTHOPAEDICS INDIANAPOLIS, INC",7416860663,IN,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,,,1
"ORTHOPAEDICS INDIANAPOLIS, INC",7416860663,IN,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,59,,
"ORTHOPAEDICS INDIANAPOLIS, INC",7416860663,IN,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,,,1
"ORTHOPAEDICS INDIANAPOLIS, INC",7416860663,IN,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,93,,
ACCLAIM PHYSICIAN GROUP INC,4587963582,TX,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
ACCLAIM PHYSICIAN GROUP INC,4587963582,TX,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
ACCLAIM PHYSICIAN GROUP INC,4587963582,TX,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,60,,
ACCLAIM PHYSICIAN GROUP INC,4587963582,TX,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,,,1
ACCLAIM PHYSICIAN GROUP INC,4587963582,TX,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,,,1
ACCLAIM PHYSICIAN GROUP INC,4587963582,TX,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,69,,
ACCLAIM PHYSICIAN GROUP INC,4587963582,TX,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,,,1
ACCLAIM PHYSICIAN GROUP INC,4587963582,TX,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,,,1
VANDERBILT UNIVERSITY MEDICAL CENTER,5092023416,TN,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",82,,
VANDERBILT UNIVERSITY MEDICAL CENTER,5092023416,TN,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,29,,
VANDERBILT UNIVERSITY MEDICAL CENTER,5092023416,TN,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,41,,
VANDERBILT UNIVERSITY MEDICAL CENTER,5092023416,TN,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,95,,
VANDERBILT UNIVERSITY MEDICAL CENTER,5092023416,TN,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,95,,
VANDERBILT UNIVERSITY MEDICAL CENTER,5092023416,TN,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,64,,
VANDERBILT UNIVERSITY MEDICAL CENTER,5092023416,TN,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,90,,
VANDERBILT UNIVERSITY MEDICAL CENTER,5092023416,TN,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
MERCY HOSPITAL and MEDICAL CENTER,7618861105,IL,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",69,,
MERCY HOSPITAL and MEDICAL CENTER,7618861105,IL,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,26,,
MERCY HOSPITAL and MEDICAL CENTER,7618861105,IL,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,44,,
MERCY HOSPITAL and MEDICAL CENTER,7618861105,IL,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,91,,
MERCY HOSPITAL and MEDICAL CENTER,7618861105,IL,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,89,,
MERCY HOSPITAL and MEDICAL CENTER,7618861105,IL,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,60,,
MERCY HOSPITAL and MEDICAL CENTER,7618861105,IL,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,81,,
MERCY HOSPITAL and MEDICAL CENTER,7618861105,IL,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,88,,
SWEDISH AMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",80,,
SWEDISH AMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,31,,
SWEDISH AMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,62,,
SWEDISH AMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,92,,
SWEDISH AMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,91,,
SWEDISH AMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,62,,
SWEDISH AMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
SWEDISH AMERICAN HOSPITAL,5799698346,IL,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,93,,
NORTHWESTERN MEDICAL FACULTY FOUNDATION,4587576814,IL,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",78,,
NORTHWESTERN MEDICAL FACULTY FOUNDATION,4587576814,IL,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,34,,
NORTHWESTERN MEDICAL FACULTY FOUNDATION,4587576814,IL,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,46,,
NORTHWESTERN MEDICAL FACULTY FOUNDATION,4587576814,IL,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
NORTHWESTERN MEDICAL FACULTY FOUNDATION,4587576814,IL,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,94,,
NORTHWESTERN MEDICAL FACULTY FOUNDATION,4587576814,IL,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,64,,
NORTHWESTERN MEDICAL FACULTY FOUNDATION,4587576814,IL,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,89,,
NORTHWESTERN MEDICAL FACULTY FOUNDATION,4587576814,IL,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,94,,
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",75,,
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,,,1
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,,,1
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,,,1
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,,,1
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,,,1
MOUNT SINAI COMMUNITY FOUNDATION,5991600405,IL,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,,,1
NORTHSHORE UNIVERSITY HEALTHSYSTEM FACULTY PRACTICE ASSOCIATES,2163334699,IL,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",77,,
NORTHSHORE UNIVERSITY HEALTHSYSTEM FACULTY PRACTICE ASSOCIATES,2163334699,IL,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,25,,
NORTHSHORE UNIVERSITY HEALTHSYSTEM FACULTY PRACTICE ASSOCIATES,2163334699,IL,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,69,,
NORTHSHORE UNIVERSITY HEALTHSYSTEM FACULTY PRACTICE ASSOCIATES,2163334699,IL,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
NORTHSHORE UNIVERSITY HEALTHSYSTEM FACULTY PRACTICE ASSOCIATES,2163334699,IL,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,92,,
NORTHSHORE UNIVERSITY HEALTHSYSTEM FACULTY PRACTICE ASSOCIATES,2163334699,IL,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,59,,
NORTHSHORE UNIVERSITY HEALTHSYSTEM FACULTY PRACTICE ASSOCIATES,2163334699,IL,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
NORTHSHORE UNIVERSITY HEALTHSYSTEM FACULTY PRACTICE ASSOCIATES,2163334699,IL,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,91,,
"SIU PHYSICIANS and SURGEONS, INC",2365352820,IL,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",79,,
"SIU PHYSICIANS and SURGEONS, INC",2365352820,IL,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,32,,
"SIU PHYSICIANS and SURGEONS, INC",2365352820,IL,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,61,,
"SIU PHYSICIANS and SURGEONS, INC",2365352820,IL,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
"SIU PHYSICIANS and SURGEONS, INC",2365352820,IL,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,92,,
"SIU PHYSICIANS and SURGEONS, INC",2365352820,IL,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,65,,
"SIU PHYSICIANS and SURGEONS, INC",2365352820,IL,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,85,,
"SIU PHYSICIANS and SURGEONS, INC",2365352820,IL,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,93,,
DECATUR MEMORIAL HOSPITAL,6204731144,IL,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",83,,
DECATUR MEMORIAL HOSPITAL,6204731144,IL,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,24,,
DECATUR MEMORIAL HOSPITAL,6204731144,IL,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,57,,
DECATUR MEMORIAL HOSPITAL,6204731144,IL,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,92,,
DECATUR MEMORIAL HOSPITAL,6204731144,IL,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,91,,
DECATUR MEMORIAL HOSPITAL,6204731144,IL,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,61,,
